	0	Library Name	Location Name	Classification Code	Circ Desk Code	Loan Date	 DESCRIPTOR_IDOF(Loan Date)	Loans	Renewals	Returns
689	0	Fineman & Pappas Law Libraries	Pappas Reading Room	DT	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
690	0	Fineman & Pappas Law Libraries	Fineman circulation desk	Unknown	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	32	3	30
691	0	Fineman & Pappas Law Libraries	Mezzanine	Unknown	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
692	0	Fineman & Pappas Law Libraries	Fineman circulation desk	Unknown	LAW_CD3	2019-01-24	2019-01-24	3	0	3
693	0	Frederick S. Pardee Management Library	Stacks	HF	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	2	0	1
694	0	Frederick S. Pardee Management Library	Circulation	Unknown	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	1
695	0	Frederick S. Pardee Management Library	Pardee New Book Shelf	HC	DEFAULT_CIRC_DESK	2019-01-13	2019-01-13	1	0	0
696	0	Frederick S. Pardee Management Library	Stacks	HD	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	2	0	2
697	0	Frederick S. Pardee Management Library	Stacks	HF	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	2	0	1
698	0	Frederick S. Pardee Management Library	Stacks	HF	RES_DESK	2019-01-14	2019-01-14	1	0	0
699	0	Frederick S. Pardee Management Library	Stacks	HD	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
700	0	Frederick S. Pardee Management Library	Stacks	HD	RES_DESK	2019-01-15	2019-01-15	2	0	0
701	0	Frederick S. Pardee Management Library	Stacks	HG	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
702	0	Frederick S. Pardee Management Library	Circulation	Unknown	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	2	0	2
703	0	Frederick S. Pardee Management Library	Stacks	HF	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	1
704	0	Frederick S. Pardee Management Library	Stacks	HF	RES_DESK	2019-01-16	2019-01-16	1	0	0
705	0	Frederick S. Pardee Management Library	Stacks	HB	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	1	0	0
706	0	Frederick S. Pardee Management Library	Stacks	HD	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	3	0	3
707	0	Frederick S. Pardee Management Library	Stacks	HD	RES_DESK	2019-01-17	2019-01-17	1	0	0
708	0	Frederick S. Pardee Management Library	Stacks	HG	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	1	0	0
709	0	Frederick S. Pardee Management Library	Stacks	HG	RES_DESK	2019-01-17	2019-01-17	1	0	0
710	0	Frederick S. Pardee Management Library	Stacks	HB	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	1	0	1
711	0	Frederick S. Pardee Management Library	Stacks	HD	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	9	0	1
712	0	Frederick S. Pardee Management Library	Stacks	HD	RES_DESK	2019-01-18	2019-01-18	1	0	0
713	0	Frederick S. Pardee Management Library	Stacks	HG	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	2	0	2
714	0	Frederick S. Pardee Management Library	Stacks	RA	DEFAULT_CIRC_DESK	2019-01-21	2019-01-21	1	0	0
715	0	Frederick S. Pardee Management Library	Stacks	HC	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	1
716	0	Frederick S. Pardee Management Library	Stacks	HC	RES_DESK	2019-01-22	2019-01-22	1	0	0
717	0	Frederick S. Pardee Management Library	Stacks	HD	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	3	0	1
718	0	Frederick S. Pardee Management Library	Stacks	HF	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	1
719	0	Frederick S. Pardee Management Library	Stacks	HF	RES_DESK	2019-01-22	2019-01-22	1	0	0
720	0	Frederick S. Pardee Management Library	Stacks	HG	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
721	0	Frederick S. Pardee Management Library	Stacks	HB	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	1
722	0	Frederick S. Pardee Management Library	Stacks	HD	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	6	0	1
723	0	Frederick S. Pardee Management Library	Stacks	HF	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	2	0	0
724	0	Frederick S. Pardee Management Library	Stacks	HG	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	2	0	2
725	0	Frederick S. Pardee Management Library	Pardee New Book Shelf	HC	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
726	0	Frederick S. Pardee Management Library	Stacks	HC	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
727	0	Frederick S. Pardee Management Library	Stacks	HD	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
728	0	Frederick S. Pardee Management Library	Pardee New Book Shelf	HD	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
729	0	Frederick S. Pardee Management Library	Stacks	HD	RES_DESK	2019-01-24	2019-01-24	1	0	0
730	0	London	Main Library	DA	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	1
731	0	London	Travel	Unknown	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
732	0	London	Main Library	Unknown	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	3	0	1
733	0	London	Vault	Unknown	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	162	0	3
734	0	London	Fiction	Unknown	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
735	0	London	Vault	Unknown	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	167	0	13
736	0	London	Main Library	Unknown	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	7	0	2
737	0	London	Vault	Unknown	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	24	0	6
738	0	London	Main Library	Unknown	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	0	1
739	0	London	Vault	Unknown	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	14	0	0
740	0	London	Fiction	Unknown	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	1	0	0
741	0	London	Main Library	Unknown	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	1	1	0
742	0	London	Reference	Unknown	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	1	0	0
743	0	London	Main Library	Unknown	DEFAULT_CIRC_DESK	2019-01-21	2019-01-21	1	0	0
744	0	London	Vault	Unknown	DEFAULT_CIRC_DESK	2019-01-21	2019-01-21	34	0	0
745	0	London	Main Library	JN	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
746	0	London	DVD Films	Unknown	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
747	0	London	Main Library	Unknown	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	18	0	0
748	0	London	Vault	Unknown	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	3	0	0
749	0	London	Main Library	Unknown	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	2	0	1
750	0	Michael D. Papagiannis Astronomy Library	Stacks	QC	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
751	0	Michael D. Papagiannis Astronomy Library	Stacks	QB	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
752	0	Michael D. Papagiannis Astronomy Library	Stacks	TL	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	1
753	0	Music Library	Stacks	MT	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	4	0	0
754	0	Music Library	Scores	M	DEFAULT_CIRC_DESK	2019-01-12	2019-01-12	3	0	0
755	0	Music Library	Stacks	ML	SC	2019-01-13	2019-01-13	5	0	0
756	0	Music Library	Phonodisc	M	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	1
757	0	Music Library	Scores	M	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
758	0	Music Library	Stacks	ML	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	3	0	3
759	0	Music Library	Stacks	ML	RES_DESK	2019-01-14	2019-01-14	1	0	0
760	0	Music Library	Scores	M	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	2	0	0
761	0	Music Library	Stacks	ML	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	4	0	2
762	0	Music Library	Stacks	MT	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
763	0	Music Library	Stacks	MT	SC	2019-01-15	2019-01-15	1	0	0
764	0	Music Library	CD collection	M	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	1	0
765	0	Music Library	Scores	M	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	3	0	0
766	0	Music Library	Stacks	ML	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	1	0
767	0	Music Library	CD collection	ML	RES_DESK	2019-01-16	2019-01-16	1	0	0
768	0	Music Library	Stacks	ML	RES_DESK	2019-01-16	2019-01-16	1	0	0
769	0	Music Library	Stacks	ML	SC	2019-01-16	2019-01-16	1	0	0
770	0	Music Library	Stacks	MT	RES_DESK	2019-01-16	2019-01-16	1	0	0
771	0	Music Library	CD collection	PR	RES_DESK	2019-01-16	2019-01-16	1	0	0
772	0	Music Library	Scores	M	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	2	0	0
773	0	Music Library	Stacks	ML	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	3	0	0
774	0	Music Library	Stacks	MT	RES_DESK	2019-01-17	2019-01-17	1	0	0
775	0	Music Library	CD collection	M	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	1	0	1
776	0	Music Library	CD collection	ML	DEFAULT_CIRC_DESK	2019-01-18	2019-01-18	3	0	3
777	0	Music Library	Scores	M	DEFAULT_CIRC_DESK	2019-01-19	2019-01-19	1	0	1
778	0	Music Library	Stacks	ML	DEFAULT_CIRC_DESK	2019-01-19	2019-01-19	1	0	0
779	0	Music Library	Scores	M	SC	2019-01-21	2019-01-21	4	0	0
780	0	Music Library	Miniature Scores	M	SC	2019-01-21	2019-01-21	1	0	0
781	0	Music Library	Stacks	ML	SC	2019-01-21	2019-01-21	3	0	0
782	0	Music Library	Stacks	MT	SC	2019-01-21	2019-01-21	2	0	0
783	0	Music Library	Scores	M	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	4	0	2
784	0	Music Library	Scores	M	RES_DESK	2019-01-22	2019-01-22	1	0	0
785	0	Music Library	Stacks	ML	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	3	0	0
786	0	Music Library	Stacks	ML	RES_DESK	2019-01-22	2019-01-22	1	0	0
787	0	Music Library	Scores	M	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	3	0	2
788	0	Music Library	Stacks	ML	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	2	0	0
789	0	Music Library	Stacks	MT	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
790	0	Music Library	Headphones	Unknown	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	1
791	0	Music Library	Storage	ML	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
792	0	Music Library	Stacks	ML	RES_DESK	2019-01-24	2019-01-24	1	0	0
793	0	Music Library	Headphones	Unknown	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	1
794	0	Pickering Educational Resources Library	Stacks	PE	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
795	0	Pickering Educational Resources Library	Juvenile Collection	QE	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
796	0	Pickering Educational Resources Library	PERL Education New Book Shelf	TD	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
797	0	Pickering Educational Resources Library	Young Adult	PZ	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	1	0
798	0	Pickering Educational Resources Library	Stacks	LC	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
799	0	Pickering Educational Resources Library	Stacks	BF	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
800	0	Pickering Educational Resources Library	Stacks	LB	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	3	0	0
801	0	Pickering Educational Resources Library	Stacks	LC	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
802	0	Pickering Educational Resources Library	Stacks	PE	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
803	0	Pickering Educational Resources Library	Stacks	PN	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
804	0	Pickering Educational Resources Library	Young Adult	PZ	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
805	0	Pickering Educational Resources Library	Juvenile Collection	PZ	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	2	0	1
806	0	Pickering Educational Resources Library	Juvenile Collection	QL	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	2	0	0
807	0	Pickering Educational Resources Library	Juvenile Collection	SF	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
808	0	Pickering Educational Resources Library	Stacks	LB	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
809	0	Pickering Educational Resources Library	Young Adult	PS	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
810	0	Pickering Educational Resources Library	Stacks	QA	DEFAULT_CIRC_DESK	2019-01-23	2019-01-23	1	0	0
811	0	Pickering Educational Resources Library	Juvenile Collection	BF	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
812	0	Pickering Educational Resources Library	Juvenile Collection	BL	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
813	0	Pickering Educational Resources Library	Stacks	LB	DEFAULT_CIRC_DESK	2019-01-24	2019-01-24	1	0	0
814	0	Science & Engineering Library	Stacks	HA	SCI-ENG	2019-01-11	2019-01-11	1	0	0
815	0	Science & Engineering Library	Stacks	QA	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
816	0	Science & Engineering Library	Stacks	QA	SCI-ENG	2019-01-11	2019-01-11	3	0	0
817	0	Science & Engineering Library	Stacks	QC	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
818	0	Science & Engineering Library	Stacks	QC	SCI-ENG	2019-01-11	2019-01-11	4	1	0
819	0	Science & Engineering Library	Stacks	QD	SCI-ENG	2019-01-11	2019-01-11	1	0	0
820	0	Science & Engineering Library	Stacks	QD	SCI-ENG	2019-01-13	2019-01-13	3	0	0
821	0	Science & Engineering Library	Stacks	QA	SCI-ENG	2019-01-14	2019-01-14	3	0	0
822	0	Science & Engineering Library	srr-Semester Reserve	QA	SCI-ENG	2019-01-14	2019-01-14	1	0	1
823	0	Science & Engineering Library	Stacks	TK	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	0	0
824	0	Science & Engineering Library	Stacks	TK	SCI-ENG	2019-01-14	2019-01-14	1	0	0
825	0	Science & Engineering Library	Stacks	TP	SCI-ENG	2019-01-14	2019-01-14	1	0	0
826	0	Science & Engineering Library	srr-Semester Reserve	QA	SCI-ENG	2019-01-15	2019-01-15	1	0	1
827	0	Science & Engineering Library	Stacks	QC	SCI-ENG	2019-01-15	2019-01-15	1	0	1
828	0	Science & Engineering Library	Stacks	QD	SCI-ENG	2019-01-15	2019-01-15	1	0	0
829	0	Science & Engineering Library	Stacks	QP	SCI-ENG	2019-01-15	2019-01-15	1	0	0
830	0	Science & Engineering Library	Stacks	TK	SCI-ENG	2019-01-15	2019-01-15	1	0	0
831	0	Science & Engineering Library	Stacks	QA	SCI-ENG	2019-01-16	2019-01-16	2	0	0
832	0	Science & Engineering Library	Stacks	QC	SCI-ENG	2019-01-16	2019-01-16	1	0	0
833	0	Science & Engineering Library	Stacks	QD	SCI-ENG	2019-01-16	2019-01-16	1	0	1
834	0	Science & Engineering Library	Stacks	QA	SCI-ENG	2019-01-17	2019-01-17	4	0	1
835	0	Science & Engineering Library	Stacks	QC	SCI-ENG	2019-01-17	2019-01-17	2	0	0
836	0	Science & Engineering Library	Stacks	R	SCI-ENG	2019-01-17	2019-01-17	1	0	0
837	0	Science & Engineering Library	Stacks	TJ	SCI-ENG	2019-01-17	2019-01-17	1	0	1
838	0	Science & Engineering Library	Stacks	TK	SCI-ENG	2019-01-17	2019-01-17	1	0	0
839	0	Science & Engineering Library	srr1-Yearly Reserve	Unknown	SCI-ENG	2019-01-17	2019-01-17	1	0	1
840	0	Science & Engineering Library	Stacks	BF	SCI-ENG	2019-01-18	2019-01-18	1	0	1
841	0	Science & Engineering Library	Stacks	QA	SCI-ENG	2019-01-18	2019-01-18	3	0	1
842	0	Science & Engineering Library	Stacks	QC	SCI-ENG	2019-01-18	2019-01-18	5	0	0
843	0	Science & Engineering Library	Stacks	QD	RES_DESK	2019-01-18	2019-01-18	1	0	0
844	0	Science & Engineering Library	Stacks	QD	SCI-ENG	2019-01-18	2019-01-18	2	0	0
845	0	Science & Engineering Library	Recreational Science Non-Fiction	QL	SCI-ENG	2019-01-18	2019-01-18	2	0	2
846	0	Science & Engineering Library	Stacks	QL	SCI-ENG	2019-01-18	2019-01-18	1	0	1
847	0	Science & Engineering Library	Stacks	SF	SCI-ENG	2019-01-18	2019-01-18	1	0	1
848	0	Science & Engineering Library	Stacks	TA	SCI-ENG	2019-01-18	2019-01-18	1	0	0
849	0	Science & Engineering Library	srr1-Yearly Reserve	TJ	SCI-ENG	2019-01-18	2019-01-18	1	0	1
850	0	Science & Engineering Library	SEL Special Display	HG	SCI-ENG	2019-01-19	2019-01-19	1	0	0
851	0	Science & Engineering Library	SEL Special Display	SF	SCI-ENG	2019-01-19	2019-01-19	1	0	0
852	0	Science & Engineering Library	Stacks	T	SCI-ENG	2019-01-19	2019-01-19	2	0	0
853	0	Science & Engineering Library	Stacks	TJ	SCI-ENG	2019-01-19	2019-01-19	1	0	0
854	0	Science & Engineering Library	Stacks	QA	SCI-ENG	2019-01-21	2019-01-21	13	0	0
855	0	Science & Engineering Library	Stacks	QH	SCI-ENG	2019-01-21	2019-01-21	1	0	0
856	0	Science & Engineering Library	Stacks	QP	SCI-ENG	2019-01-21	2019-01-21	1	0	0
857	0	Science & Engineering Library	Stacks	TK	SCI-ENG	2019-01-21	2019-01-21	1	0	0
858	0	Science & Engineering Library	Stacks	TS	SCI-ENG	2019-01-21	2019-01-21	1	0	0
859	0	Science & Engineering Library	Stacks	QA	SCI-ENG	2019-01-22	2019-01-22	6	0	1
860	0	Science & Engineering Library	Stacks	QC	SCI-ENG	2019-01-22	2019-01-22	2	0	0
861	0	Science & Engineering Library	Stacks	QH	SCI-ENG	2019-01-22	2019-01-22	2	0	1
862	0	Science & Engineering Library	Stacks	QP	SCI-ENG	2019-01-22	2019-01-22	2	0	0
863	0	Science & Engineering Library	srr1-Yearly Reserve	RC	SCI-ENG	2019-01-22	2019-01-22	2	0	2
864	0	Science & Engineering Library	Stacks	S	SCI-ENG	2019-01-22	2019-01-22	1	0	0
865	0	Science & Engineering Library	Stacks	T	SCI-ENG	2019-01-22	2019-01-22	1	0	1
866	0	Science & Engineering Library	Stacks	TA	SCI-ENG	2019-01-22	2019-01-22	1	0	0
867	0	Science & Engineering Library	Stacks	TK	DEFAULT_CIRC_DESK	2019-01-22	2019-01-22	1	0	0
868	0	Science & Engineering Library	Stacks	TK	SCI-ENG	2019-01-22	2019-01-22	1	0	1
869	0	Science & Engineering Library	srr1-Yearly Reserve	Unknown	SCI-ENG	2019-01-22	2019-01-22	6	0	6
870	0	Science & Engineering Library	srr-Semester Reserve	Unknown	SCI-ENG	2019-01-22	2019-01-22	1	0	1
871	0	Science & Engineering Library	Stacks	GE	SCI-ENG	2019-01-23	2019-01-23	1	0	0
872	0	Science & Engineering Library	Recreational Science Fiction	PZ	SCI-ENG	2019-01-23	2019-01-23	1	0	0
873	0	Science & Engineering Library	srr1-Yearly Reserve	Q	SCI-ENG	2019-01-23	2019-01-23	1	0	1
874	0	Science & Engineering Library	Reference	Q	SCI-ENG	2019-01-23	2019-01-23	1	0	1
875	0	Science & Engineering Library	srr1-Yearly Reserve	QA	SCI-ENG	2019-01-23	2019-01-23	4	0	4
876	0	Science & Engineering Library	srr-Semester Reserve	QA	SCI-ENG	2019-01-23	2019-01-23	1	0	1
877	0	Science & Engineering Library	Stacks	QA	SCI-ENG	2019-01-23	2019-01-23	8	0	4
878	0	Science & Engineering Library	Stacks	QC	SCI-ENG	2019-01-23	2019-01-23	1	0	0
879	0	Science & Engineering Library	Stacks	QD	SCI-ENG	2019-01-23	2019-01-23	2	0	0
880	0	Science & Engineering Library	Stacks	QH	RES_DESK	2019-01-23	2019-01-23	1	0	0
881	0	Science & Engineering Library	Stacks	QH	SCI-ENG	2019-01-23	2019-01-23	1	0	0
882	0	Science & Engineering Library	srr1-Yearly Reserve	QH	SCI-ENG	2019-01-23	2019-01-23	1	0	1
883	0	Science & Engineering Library	srr-Semester Reserve	QP	SCI-ENG	2019-01-23	2019-01-23	1	0	1
884	0	Science & Engineering Library	Stacks	RC	SCI-ENG	2019-01-23	2019-01-23	1	0	0
885	0	Science & Engineering Library	srr1-Yearly Reserve	RC	SCI-ENG	2019-01-23	2019-01-23	2	0	2
886	0	Science & Engineering Library	Stacks	T	SCI-ENG	2019-01-23	2019-01-23	1	0	0
887	0	Science & Engineering Library	srr-Semester Reserve	T	SCI-ENG	2019-01-23	2019-01-23	1	0	1
888	0	Science & Engineering Library	srr1-Yearly Reserve	TA	SCI-ENG	2019-01-23	2019-01-23	1	0	1
889	0	Science & Engineering Library	srr-Semester Reserve	TA	SCI-ENG	2019-01-23	2019-01-23	1	0	1
890	0	Science & Engineering Library	Stacks	TA	SCI-ENG	2019-01-23	2019-01-23	2	0	0
891	0	Science & Engineering Library	Stacks	TJ	SCI-ENG	2019-01-23	2019-01-23	1	0	0
892	0	Science & Engineering Library	srr1-Yearly Reserve	Unknown	SCI-ENG	2019-01-23	2019-01-23	6	0	6
893	0	Science & Engineering Library	srr-Semester Reserve	Unknown	SCI-ENG	2019-01-23	2019-01-23	4	0	4
894	0	Science & Engineering Library	srr1-Yearly Reserve	GB	SCI-ENG	2019-01-24	2019-01-24	2	0	2
895	0	Science & Engineering Library	Stacks	QA	SCI-ENG	2019-01-24	2019-01-24	2	0	1
896	0	Science & Engineering Library	srr-Semester Reserve	QA	SCI-ENG	2019-01-24	2019-01-24	2	0	2
897	0	Science & Engineering Library	srr1-Yearly Reserve	QA	SCI-ENG	2019-01-24	2019-01-24	1	0	1
898	0	Science & Engineering Library	Stacks	QC	SCI-ENG	2019-01-24	2019-01-24	1	0	0
899	0	Science & Engineering Library	Stacks	QD	SCI-ENG	2019-01-24	2019-01-24	1	0	0
900	0	Science & Engineering Library	Stacks	QL	SCI-ENG	2019-01-24	2019-01-24	1	0	0
901	0	Science & Engineering Library	srr1-Yearly Reserve	RC	SCI-ENG	2019-01-24	2019-01-24	2	0	2
902	0	Science & Engineering Library	srr1-Yearly Reserve	TA	SCI-ENG	2019-01-24	2019-01-24	2	0	2
903	0	Science & Engineering Library	srr-Semester Reserve	TA	SCI-ENG	2019-01-24	2019-01-24	1	0	1
904	0	Science & Engineering Library	srr1-Yearly Reserve	TJ	SCI-ENG	2019-01-24	2019-01-24	1	0	1
905	0	Science & Engineering Library	Stacks	TK	SCI-ENG	2019-01-24	2019-01-24	2	0	0
906	0	Science & Engineering Library	srr1-Yearly Reserve	TK	SCI-ENG	2019-01-24	2019-01-24	1	0	1
907	0	Science & Engineering Library	srr1-Yearly Reserve	Unknown	SCI-ENG	2019-01-24	2019-01-24	6	0	6
908	0	Science & Engineering Library	srr-Semester Reserve	Unknown	SCI-ENG	2019-01-24	2019-01-24	1	0	1
909	0	Theology Library	Oversize	BL	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
910	0	Theology Library	aOpen Stacks	BR	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	3	0	1
911	0	Theology Library	aOpen Stacks	BS	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	6	0	0
912	0	Theology Library	aOpen Stacks	BT	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	0
913	0	Theology Library	aOpen Stacks	JV	DEFAULT_CIRC_DESK	2019-01-11	2019-01-11	1	0	1
914	0	Theology Library	aOpen Stacks	BS	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	13	0	2
915	0	Theology Library	aOpen Stacks	BT	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	3	0	1
916	0	Theology Library	aOpen Stacks	BV	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	4	0	0
917	0	Theology Library	DVD	BX	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	1	1	1
918	0	Theology Library	aOpen Stacks	BX	DEFAULT_CIRC_DESK	2019-01-14	2019-01-14	2	0	0
919	0	Theology Library	aOpen Stacks	BD	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	0
920	0	Theology Library	aOpen Stacks	BJ	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	0
921	0	Theology Library	aOpen Stacks	BL	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	5	3	1
922	0	Theology Library	aOpen Stacks	BR	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	3	0	0
923	0	Theology Library	aOpen Stacks	BS	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	9	2	3
924	0	Theology Library	aOpen Stacks	BT	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	3	1	1
925	0	Theology Library	aOpen Stacks	BV	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	6	0	2
926	0	Theology Library	aOpen Stacks	BX	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	0
927	0	Theology Library	aOpen Stacks	HD	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	0
928	0	Theology Library	aOpen Stacks	QH	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	1	0
929	0	Theology Library	aOpen Stacks	RC	DEFAULT_CIRC_DESK	2019-01-15	2019-01-15	1	0	1
930	0	Theology Library	aOpen Stacks	BJ	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	1
931	0	Theology Library	aOpen Stacks	BL	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	0	0
932	0	Theology Library	aOpen Stacks	BR	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	1	0
933	0	Theology Library	Shaw Center	BS	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
934	0	Theology Library	aOpen Stacks	BS	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
935	0	Theology Library	aOpen Stacks	BT	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	4	3	1
936	0	Theology Library	aOpen Stacks	BV	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	1	0
937	0	Theology Library	aOpen Stacks	BX	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	2	0	1
938	0	Theology Library	aOpen Stacks	HB	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	0	0
939	0	Theology Library	aOpen Stacks	PS	DEFAULT_CIRC_DESK	2019-01-16	2019-01-16	1	1	0
940	0	Theology Library	aOpen Stacks	BJ	DEFAULT_CIRC_DESK	2019-01-17	2019-01-17	1	0	0
